cognate_id	lect_id	segments	confidence	etymon_group	source_group
decision-3-038	innovator	k f r	1	decision-3-038	synthetic-m2
decision-3-039	ancestor	k p a	1	decision-3-039	synthetic-m2
decision-3-039	innovator	k p a	1	decision-3-039	synthetic-m2
decision-3-040	ancestor	k p m	1	decision-3-040	synthetic-m2
decision-3-040	innovator	k p m	1	decision-3-040	synthetic-m2
decision-3-041	ancestor	k p o	1	decision-3-041	synthetic-m2
decision-3-041	innovator	k p o	1	decision-3-041	synthetic-m2
decision-3-042	ancestor	k p i	1	decision-3-042	synthetic-m2
decision-3-042	innovator	k f i	1	decision-3-042	synthetic-m2
decision-3-043	ancestor	k p u	1	decision-3-043	synthetic-m2
decision-3-043	innovator	k f u	1	decision-3-043	synthetic-m2
decision-3-044	ancestor	k p r	1	decision-3-044	synthetic-m2
decision-3-044	innovator	k f r	1	decision-3-044	synthetic-m2
decision-3-045	ancestor	k p a	1	decision-3-045	synthetic-m2
decision-3-045	innovator	k p a	1	decision-3-045	synthetic-m2
decision-3-046	ancestor	k p m	1	decision-3-046	synthetic-m2
decision-3-046	innovator	k p m	1	decision-3-046	synthetic-m2
decision-3-047	ancestor	k p o	1	decision-3-047	synthetic-m2
decision-3-047	innovator	k p o	1	decision-3-047	synthetic-m2
decision-3-048	ancestor	k p i	1	decision-3-048	synthetic-m2
decision-3-048	innovator	k f i	1	decision-3-048	synthetic-m2
decision-3-049	ancestor	k p u	1	decision-3-049	synthetic-m2
decision-3-049	innovator	k f u	1	decision-3-049	synthetic-m2
decision-3-050	ancestor	k p r	1	decision-3-050	synthetic-m2
decision-3-050	innovator	k f r	1	decision-3-050	synthetic-m2
decision-3-051	ancestor	k p a	1	decision-3-051	synthetic-m2
decision-3-051	innovator	k p a	1	decision-3-051	synthetic-m2
decision-3-052	ancestor	k p m	1	decision-3-052	synthetic-m2
decision-3-052	innovator	k p m	1	decision-3-052	synthetic-m2
decision-3-053	ancestor	k p o	1	decision-3-053	synthetic-m2
decision-3-053	innovator	k p o	1	decision-3-053	synthetic-m2
decision-3-054	ancestor	k p i	1	decision-3-054	synthetic-m2
decision-3-054	innovator	k f i	1	decision-3-054	synthetic-m2
decision-3-055	ancestor	k p u	1	decision-3-055	synthetic-m2
decision-3-055	innovator	k f u	1	decision-3-055	synthetic-m2
decision-3-056	ancestor	k p r	1	decision-3-056	synthetic-m2
decision-3-056	innovator	k f r	1	decision-3-056	synthetic-m2
decision-3-057	ancestor	k p a	1	decision-3-057	synthetic-m2
decision-3-057	innovator	k p a	1	decision-3-057	synthetic-m2
decision-3-058	ancestor	k p m	1	decision-3-058	synthetic-m2
decision-3-058	innovator	k p m	1	decision-3-058	synthetic-m2
decision-3-059	ancestor	k p o	1	decision-3-059	synthetic-m2
decision-3-059	innovator	k p o	1	decision-3-059	synthetic-m2
decision-3-060	ancestor	k p i	1	decision-3-060	synthetic-m2
decision-3-060	innovator	k f i	1	decision-3-060	synthetic-m2
decision-3-061	ancestor	k p u	1	decision-3-061	synthetic-m2
decision-3-061	innovator	k f u	1	decision-3-061	synthetic-m2
decision-3-062	ancestor	k p r	1	decision-3-062	synthetic-m2
decision-3-062	innovator	k f r	1	decision-3-062	synthetic-m2
decision-3-063	ancestor	k p a	1	decision-3-063	synthetic-m2
decision-3-063	innovator	k p a	1	decision-3-063	synthetic-m2
decision-3-064	ancestor	k p m	1	decision-3-064	synthetic-m2
decision-3-064	innovator	k p m	1	decision-3-064	synthetic-m2
decision-3-065	ancestor	k p o	1	decision-3-065	synthetic-m2
decision-3-065	innovator	k p o	1	decision-3-065	synthetic-m2
decision-3-066	ancestor	k p i	1	decision-3-066	synthetic-m2
decision-3-066	innovator	k f i	1	decision-3-066	synthetic-m2
decision-3-067	ancestor	k p u	1	decision-3-067	synthetic-m2
decision-3-067	innovator	k f u	1	decision-3-067	synthetic-m2
decision-3-068	ancestor	k p r	1	decision-3-068	synthetic-m2
decision-3-068	innovator	k f r	1	decision-3-068	synthetic-m2
decision-3-069	ancestor	k p a	1	decision-3-069	synthetic-m2
decision-3-069	innovator	k p a	1	decision-3-069	synthetic-m2
decision-3-070	ancestor	k p m	1	decision-3-070	synthetic-m2
decision-3-070	innovator	k p m	1	decision-3-070	synthetic-m2
decision-3-071	ancestor	k p o	1	decision-3-071	synthetic-m2
decision-3-071	innovator	k p o	1	decision-3-071	synthetic-m2
