cognate_id	lect_id	segments	confidence	etymon_group	source_group
interaction-3-041	ancestor	u m p i	1	interaction-3-041	synthetic-m2
interaction-3-041	innovator	u m p i	1	interaction-3-041	synthetic-m2
interaction-3-042	ancestor	u s p a	1	interaction-3-042	synthetic-m2
interaction-3-042	innovator	u s p a	1	interaction-3-042	synthetic-m2
interaction-3-043	ancestor	u m p a	1	interaction-3-043	synthetic-m2
interaction-3-043	innovator	u m p a	1	interaction-3-043	synthetic-m2
interaction-3-044	ancestor	o s p i	1	interaction-3-044	synthetic-m2
interaction-3-044	innovator	o s p i	1	interaction-3-044	synthetic-m2
interaction-3-045	ancestor	o m p i	1	interaction-3-045	synthetic-m2
interaction-3-045	innovator	o m p i	1	interaction-3-045	synthetic-m2
interaction-3-046	ancestor	o s p a	1	interaction-3-046	synthetic-m2
interaction-3-046	innovator	o s p a	1	interaction-3-046	synthetic-m2
interaction-3-047	ancestor	o m p a	1	interaction-3-047	synthetic-m2
interaction-3-047	innovator	o m p a	1	interaction-3-047	synthetic-m2
interaction-3-048	ancestor	u s p i	1	interaction-3-048	synthetic-m2
interaction-3-048	innovator	u s f i	1	interaction-3-048	synthetic-m2
interaction-3-049	ancestor	u m p i	1	interaction-3-049	synthetic-m2
interaction-3-049	innovator	u m p i	1	interaction-3-049	synthetic-m2
interaction-3-050	ancestor	u s p a	1	interaction-3-050	synthetic-m2
interaction-3-050	innovator	u s p a	1	interaction-3-050	synthetic-m2
interaction-3-051	ancestor	u m p a	1	interaction-3-051	synthetic-m2
interaction-3-051	innovator	u m p a	1	interaction-3-051	synthetic-m2
interaction-3-052	ancestor	o s p i	1	interaction-3-052	synthetic-m2
interaction-3-052	innovator	o s p i	1	interaction-3-052	synthetic-m2
interaction-3-053	ancestor	o m p i	1	interaction-3-053	synthetic-m2
interaction-3-053	innovator	o m p i	1	interaction-3-053	synthetic-m2
interaction-3-054	ancestor	o s p a	1	interaction-3-054	synthetic-m2
interaction-3-054	innovator	o s p a	1	interaction-3-054	synthetic-m2
interaction-3-055	ancestor	o m p a	1	interaction-3-055	synthetic-m2
interaction-3-055	innovator	o m p a	1	interaction-3-055	synthetic-m2
interaction-3-056	ancestor	u s p i	1	interaction-3-056	synthetic-m2
interaction-3-056	innovator	u s f i	1	interaction-3-056	synthetic-m2
interaction-3-057	ancestor	u m p i	1	interaction-3-057	synthetic-m2
interaction-3-057	innovator	u m p i	1	interaction-3-057	synthetic-m2
interaction-3-058	ancestor	u s p a	1	interaction-3-058	synthetic-m2
interaction-3-058	innovator	u s p a	1	interaction-3-058	synthetic-m2
interaction-3-059	ancestor	u m p a	1	interaction-3-059	synthetic-m2
interaction-3-059	innovator	u m p a	1	interaction-3-059	synthetic-m2
interaction-3-060	ancestor	o s p i	1	interaction-3-060	synthetic-m2
interaction-3-060	innovator	o s p i	1	interaction-3-060	synthetic-m2
interaction-3-061	ancestor	o m p i	1	interaction-3-061	synthetic-m2
interaction-3-061	innovator	o m p i	1	interaction-3-061	synthetic-m2
interaction-3-062	ancestor	o s p a	1	interaction-3-062	synthetic-m2
interaction-3-062	innovator	o s p a	1	interaction-3-062	synthetic-m2
interaction-3-063	ancestor	o m p a	1	interaction-3-063	synthetic-m2
interaction-3-063	innovator	o m p a	1	interaction-3-063	synthetic-m2
