cognate_id	lect_id	segments	confidence	etymon_group	source_group
decision-1-038	ancestor	k p m	1	decision-1-038	synthetic-m2
decision-1-038	innovator	k p m	1	decision-1-038	synthetic-m2
decision-1-039	ancestor	k p o	1	decision-1-039	synthetic-m2
decision-1-039	innovator	k p o	1	decision-1-039	synthetic-m2
decision-1-040	ancestor	k p i	1	decision-1-040	synthetic-m2
decision-1-040	innovator	k f i	1	decision-1-040	synthetic-m2
decision-1-041	ancestor	k p a	1	decision-1-041	synthetic-m2
decision-1-041	innovator	k p a	1	decision-1-041	synthetic-m2
decision-1-042	ancestor	k p m	1	decision-1-042	synthetic-m2
decision-1-042	innovator	k p m	1	decision-1-042	synthetic-m2
decision-1-043	ancestor	k p o	1	decision-1-043	synthetic-m2
decision-1-043	innovator	k p o	1	decision-1-043	synthetic-m2
decision-1-044	ancestor	k p i	1	decision-1-044	synthetic-m2
decision-1-044	innovator	k f i	1	decision-1-044	synthetic-m2
decision-1-045	ancestor	k p a	1	decision-1-045	synthetic-m2
decision-1-045	innovator	k p a	1	decision-1-045	synthetic-m2
decision-1-046	ancestor	k p m	1	decision-1-046	synthetic-m2
decision-1-046	innovator	k p m	1	decision-1-046	synthetic-m2
decision-1-047	ancestor	k p o	1	decision-1-047	synthetic-m2
decision-1-047	innovator	k p o	1	decision-1-047	synthetic-m2
decision-1-048	ancestor	k p i	1	decision-1-048	synthetic-m2
decision-1-048	innovator	k f i	1	decision-1-048	synthetic-m2
decision-1-049	ancestor	k p a	1	decision-1-049	synthetic-m2
decision-1-049	innovator	k p a	1	decision-1-049	synthetic-m2
decision-1-050	ancestor	k p m	1	decision-1-050	synthetic-m2
decision-1-050	innovator	k p m	1	decision-1-050	synthetic-m2
decision-1-051	ancestor	k p o	1	decision-1-051	synthetic-m2
decision-1-051	innovator	k p o	1	decision-1-051	synthetic-m2
decision-1-052	ancestor	k p i	1	decision-1-052	synthetic-m2
decision-1-052	innovator	k f i	1	decision-1-052	synthetic-m2
decision-1-053	ancestor	k p a	1	decision-1-053	synthetic-m2
decision-1-053	innovator	k p a	1	decision-1-053	synthetic-m2
decision-1-054	ancestor	k p m	1	decision-1-054	synthetic-m2
decision-1-054	innovator	k p m	1	decision-1-054	synthetic-m2
decision-1-055	ancestor	k p o	1	decision-1-055	synthetic-m2
decision-1-055	innovator	k p o	1	decision-1-055	synthetic-m2
decision-1-056	ancestor	k p i	1	decision-1-056	synthetic-m2
decision-1-056	innovator	k f i	1	decision-1-056	synthetic-m2
decision-1-057	ancestor	k p a	1	decision-1-057	synthetic-m2
decision-1-057	innovator	k p a	1	decision-1-057	synthetic-m2
decision-1-058	ancestor	k p m	1	decision-1-058	synthetic-m2
decision-1-058	innovator	k p m	1	decision-1-058	synthetic-m2
decision-1-059	ancestor	k p o	1	decision-1-059	synthetic-m2
decision-1-059	innovator	k p o	1	decision-1-059	synthetic-m2
decision-1-060	ancestor	k p i	1	decision-1-060	synthetic-m2
decision-1-060	innovator	k f i	1	decision-1-060	synthetic-m2
decision-1-061	ancestor	k p a	1	decision-1-061	synthetic-m2
decision-1-061	innovator	k p a	1	decision-1-061	synthetic-m2
decision-1-062	ancestor	k p m	1	decision-1-062	synthetic-m2
decision-1-062	innovator	k p m	1	decision-1-062	synthetic-m2
decision-1-063	ancestor	k p o	1	decision-1-063	synthetic-m2
decision-1-063	innovator	k p o	1	decision-1-063	synthetic-m2
decision-1-064	ancestor	k p i	1	decision-1-064	synthetic-m2
decision-1-064	innovator	k f i	1	decision-1-064	synthetic-m2
decision-1-065	ancestor	k p a	1	decision-1-065	synthetic-m2
decision-1-065	innovator	k p a	1	decision-1-065	synthetic-m2
decision-1-066	ancestor	k p m	1	decision-1-066	synthetic-m2
decision-1-066	innovator	k p m	1	decision-1-066	synthetic-m2
decision-1-067	ancestor	k p o	1	decision-1-067	synthetic-m2
decision-1-067	innovator	k p o	1	decision-1-067	synthetic-m2
decision-1-068	ancestor	k p i	1	decision-1-068	synthetic-m2
decision-1-068	innovator	k f i	1	decision-1-068	synthetic-m2
decision-1-069	ancestor	k p a	1	decision-1-069	synthetic-m2
decision-1-069	innovator	k p a	1	decision-1-069	synthetic-m2
decision-1-070	ancestor	k p m	1	decision-1-070	synthetic-m2
decision-1-070	innovator	k p m	1	decision-1-070	synthetic-m2
decision-1-071	ancestor	k p o	1	decision-1-071	synthetic-m2
decision-1-071	innovator	k p o	1	decision-1-071	synthetic-m2
